1.55945	-0.138501	0	0	1.55945	-0.138501	2.09897	0.0522228	2.19595	0.109339
1.79758	-0.12281	2.29658	-0.20397	1.81209	0.0474826	2.09897	0.0522228	2.19595	0.109339
3.89286	-0.13434	1.90114	0.00591321	3.89093	-0.134166	4.29136	0.215312	2.28434	0.226323
3.97773	-0.134414	2.35785	0.0709203	4.19528	0.218461	4.29136	0.215312	2.28434	0.226323
6.85879	0.41473	3.3694	0.762331	6.86352	0.416817	6.56942	0.496096	2.36382	0.348847
6.6893	0.405075	2.64215	0.455159	6.43926	0.472879	6.56942	0.496096	2.36382	0.348847
9.07969	0.594854	2.14614	0.0221782	9.07733	0.593211	8.92437	0.89924	2.43359	0.474526
9.09814	0.598304	2.40234	0.0460555	8.89749	0.886982	8.92437	0.89924	2.43359	0.474526
11.5747	1.66026	2.56592	1.73615	11.5756	1.6669	11.3468	1.427	2.49328	0.600781
11.5188	1.6534	2.35135	1.6696	11.4447	1.42958	11.3468	1.427	2.49328	0.600781
13.595	2.31882	1.77758	-0.0369938	13.5921	2.31191	13.827	2.07905	2.5429	0.724947
13.6838	2.3349	2.33051	0.089415	13.6572	1.99915	13.827	2.07905	2.5429	0.724947
16.6397	2.89949	3.56577	0.922278	16.6456	2.903	16.3554	2.85243	2.58284	0.844365
16.4804	2.87337	2.8663	0.793199	16.282	2.84648	16.3554	2.85243	2.58284	0.844365
19.0136	3.70542	2.22109	0.844749	19.0106	3.70555	18.923	3.74161	2.61382	0.95648
19.0878	3.72248	2.37327	0.878999	19.363	3.87122	18.923	3.74161	2.61382	0.95648
21.3324	4.73121	2.12964	1.09387	21.3312	4.73205	21.5215	4.73855	2.63679	1.05891
21.4275	4.75543	2.49094	1.19718	21.6213	4.74762	21.5215	4.73855	2.63679	1.05891
24.0775	5.57224	2.77842	0.556377	24.0787	5.56967	24.1437	5.83295	2.65286	1.14953
24.1873	5.60009	3.0098	0.614292	24.5601	5.92334	24.1437	5.83295	2.65286	1.14953
26.6102	6.95615	1.91442	1.84865	26.6052	6.96102	26.7833	7.01246	2.6632	1.22647
26.668	6.97568	2.34682	2.00955	26.5419	6.90075	26.7833	7.01246	2.6632	1.22647
29.5818	8.09381	3.38711	0.518719	29.5864	8.08789	29.4352	8.26299	2.66893	1.28822
29.5278	8.08175	3.10352	0.43977	29.4716	8.24519	29.4352	8.26299	2.66893	1.28822
31.947	9.87111	1.8683	2.70756	31.9416	9.88017	32.0955	9.56901	2.67105	1.33358
31.9299	9.86926	1.97271	2.76737	31.7928	9.49891	32.0955	9.56901	2.67105	1.33358
34.6106	10.7119	3.19825	-0.489013	34.6157	10.6988	34.7608	10.9139	2.67035	1.3617
34.6943	10.7404	3.30425	-0.450834	35.0599	10.9953	34.7608	10.9139	2.67035	1.3617
37.1469	12.0763	1.78961	2.55711	37.1404	12.0883	37.4287	12.2803	2.66736	1.37209
37.2619	12.1171	2.18899	2.70619	37.4973	12.2943	37.4287	12.2803	2.66736	1.37209
40.3216	13.4755	3.76388	0.453323	40.3285	13.4666	40.0971	13.6505	2.66232	1.36459
40.188	13.4338	3.21025	0.267842	39.9009	13.6243	40.0971	13.6505	2.66232	1.36459
42.7712	14.8219	2.08894	2.14767	42.7664	14.8294	42.7638	15.0065	2.65515	1.33938
